Customer/ID,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score,FM_avg,Segment
74.0,7,30,626.22,4,5,4,454,13,4,Loyal Customers
7134.0,7,10,971.02,4,5,4,454,13,4,Loyal Customers
215.0,7,40,984.51,4,5,4,454,13,4,Loyal Customers
991.0,42,15,1188.39,3,5,5,355,13,5,Loyal Customers
144.0,45,22,1245.06,3,5,5,355,13,5,Loyal Customers
1472.0,4,42,377.61,5,5,3,553,13,4,Champions
10525.0,4,7,342.42,5,5,3,553,13,4,Champions
4597.0,11,8,843.85,4,5,4,454,13,4,Loyal Customers
1716.0,11,17,787.18,4,5,4,454,13,4,Loyal Customers
289.0,18,31,1810.5369792899407,3,5,5,355,13,5,Loyal Customers
7470.0,18,11,3802.25,3,5,5,355,13,5,Loyal Customers
2198.0,18,36,2814.9765833622064,3,5,5,355,13,5,Loyal Customers
362.0,19,26,1304.33,3,5,5,355,13,5,Loyal Customers
1460.0,19,12,1331.86,3,5,5,355,13,5,Loyal Customers
8267.0,10,9,932.46,4,5,4,454,13,4,Loyal Customers
8780.0,4,5,550.15,5,4,4,544,13,4,Champions
8120.0,25,28,4942.040757575757,3,5,5,355,13,5,Loyal Customers
1135.0,25,9,1178.47,3,5,5,355,13,5,Loyal Customers
1410.0,25,16,1385.41,3,5,5,355,13,5,Loyal Customers
1925.0,25,29,6974.1,3,5,5,355,13,5,Loyal Customers
930.0,26,84,8761.527859268384,3,5,5,355,13,5,Loyal Customers
1140.0,26,10,1146.27,3,5,5,355,13,5,Loyal Customers
784.0,26,22,2064.12,3,5,5,355,13,5,Loyal Customers
83.0,3,57,377.02,5,5,3,553,13,4,Champions
1302.0,20,15,1697.5,3,5,5,355,13,5,Loyal Customers
6296.0,20,14,1787.71,3,5,5,355,13,5,Loyal Customers
6264.0,20,10,1269.12,3,5,5,355,13,5,Loyal Customers
920.0,20,36,3307.834089781746,3,5,5,355,13,5,Loyal Customers
6512.0,10,16,721.69,4,5,4,454,13,4,Loyal Customers
6864.0,10,10,728.79,4,5,4,454,13,4,Loyal Customers
9403.0,9,11,818.6,4,5,4,454,13,4,Loyal Customers
1760.0,9,24,688.79,4,5,4,454,13,4,Loyal Customers
1761.0,9,8,664.25,4,5,4,454,13,4,Loyal Customers
472.0,9,33,946.46,4,5,4,454,13,4,Loyal Customers
147.0,9,22,863.24,4,5,4,454,13,4,Loyal Customers
7262.0,9,9,975.56,4,5,4,454,13,4,Loyal Customers
1024.0,9,11,764.72,4,5,4,454,13,4,Loyal Customers
310.0,9,18,536.6,4,5,4,454,13,4,Loyal Customers
8559.0,9,8,812.313949044586,4,5,4,454,13,4,Loyal Customers
9347.0,9,17,626.0075343749729,4,5,4,454,13,4,Loyal Customers
4577.0,20,17,1592.96,3,5,5,355,13,5,Loyal Customers
1952.0,20,18,6138.28108926096,3,5,5,355,13,5,Loyal Customers
1950.0,20,16,2727.66,3,5,5,355,13,5,Loyal Customers
1371.0,21,14,1622.1,3,5,5,355,13,5,Loyal Customers
1920.0,21,25,2666.27,3,5,5,355,13,5,Loyal Customers
1213.0,21,10,1478.89,3,5,5,355,13,5,Loyal Customers
6201.0,23,36,4914.68,3,5,5,355,13,5,Loyal Customers
1537.0,24,30,3652.06,3,5,5,355,13,5,Loyal Customers
10256.0,9,14,915.73,4,5,4,454,13,4,Loyal Customers
9034.0,47,9,1361.11,3,5,5,355,13,5,Loyal Customers
1789.0,51,25,1507.09,3,5,5,355,13,5,Loyal Customers
1820.0,3,15,501.97753437497295,5,5,3,553,13,4,Champions
7056.0,4,8,404.63,5,5,3,553,13,4,Champions
961.0,4,13,436.41,5,5,3,553,13,4,Champions
6533.0,10,35,606.15,4,5,4,454,13,4,Loyal Customers
449.0,24,35,1605.04,3,5,5,355,13,5,Loyal Customers
1180.0,13,7,731.01,4,5,4,454,13,4,Loyal Customers
9241.0,13,8,1106.97,4,5,4,454,13,4,Loyal Customers
131.0,14,10,504.23,4,5,4,454,13,4,Loyal Customers
8073.0,1,8,293.61,5,5,3,553,13,4,Champions
6246.0,32,12,2684.95,3,5,5,355,13,5,Loyal Customers
995.0,32,16,2401.9,3,5,5,355,13,5,Loyal Customers
7708.0,32,13,3521.23,3,5,5,355,13,5,Loyal Customers
8973.0,5,6,629.08,5,4,4,544,13,4,Champions
8999.0,5,5,556.88,5,4,4,544,13,4,Champions
6443.0,0,6,715.31,5,4,4,544,13,4,Champions
481.0,13,16,579.29,4,5,4,454,13,4,Loyal Customers
9343.0,13,15,900.08,4,5,4,454,13,4,Loyal Customers
9399.0,13,11,642.77,4,5,4,454,13,4,Loyal Customers
1425.0,0,13,319.35,5,5,3,553,13,4,Champions
284.0,149,21,4379.47,2,5,5,255,12,5,Can't Lose Them
9337.0,6,6,275.33,5,4,3,543,12,4,Champions
1332.0,5,4,695.6239821029083,5,3,4,534,12,4,Champions
9896.0,5,5,302.74,5,4,3,543,12,4,Champions
8735.0,5,4,524.53,5,3,4,534,12,4,Champions
7711.0,33,7,796.0,3,5,4,354,12,4,Loyal Customers
6404.0,107,47,66942.11,2,5,5,255,12,5,Can't Lose Them
169.0,105,14,2537.26,2,5,5,255,12,5,Can't Lose Them
6741.0,144,26,4712.74407446209,2,5,5,255,12,5,Can't Lose Them
1526.0,117,30,2912.888226698523,2,5,5,255,12,5,Can't Lose Them
163.0,116,20,1697.38,2,5,5,255,12,5,Can't Lose Them
6202.0,116,21,2495.98,2,5,5,255,12,5,Can't Lose Them
9270.0,13,7,408.04361567516526,4,5,3,453,12,4,Loyal Customers
1104.0,13,11,484.54,4,5,3,453,12,4,Loyal Customers
460.0,13,14,500.1,4,5,3,453,12,4,Loyal Customers
1242.0,13,11,330.92,4,5,3,453,12,4,Loyal Customers
686.0,13,5,921.3393069531242,4,4,4,444,12,4,Loyal Customers
422.0,153,19,1935.58,2,5,5,255,12,5,Can't Lose Them
1690.0,24,16,682.31,3,5,4,354,12,4,Loyal Customers
232.0,24,9,595.18,3,5,4,354,12,4,Loyal Customers
7733.0,10,6,598.1,4,4,4,444,12,4,Loyal Customers
10168.0,10,9,382.46,4,5,3,453,12,4,Loyal Customers
134.0,60,29,3575.66881947794,2,5,5,255,12,5,Can't Lose Them
1305.0,59,31,3115.218827277146,2,5,5,255,12,5,Can't Lose Them
1626.0,53,15,1354.46,2,5,5,255,12,5,Can't Lose Them
1263.0,53,56,2377.11,2,5,5,255,12,5,Can't Lose Them
1348.0,53,8,1500.72,2,5,5,255,12,5,Can't Lose Them
91.0,52,15,760.9230185185186,3,5,4,354,12,4,Loyal Customers
7462.0,4,5,257.79,5,4,3,543,12,4,Champions
104.0,10,6,939.08,4,4,4,444,12,4,Loyal Customers
743.0,9,12,470.49,4,5,3,453,12,4,Loyal Customers
9736.0,24,8,526.0,3,5,4,354,12,4,Loyal Customers
8810.0,23,10,1008.58,3,5,4,354,12,4,Loyal Customers
925.0,20,20,529.44,3,5,4,354,12,4,Loyal Customers
8460.0,9,5,616.2,4,4,4,444,12,4,Loyal Customers
8061.0,9,11,260.14,4,5,3,453,12,4,Loyal Customers
9097.0,9,6,716.92,4,4,4,444,12,4,Loyal Customers
9252.0,9,5,651.77,4,4,4,444,12,4,Loyal Customers
8547.0,9,6,588.85,4,4,4,444,12,4,Loyal Customers
9607.0,24,16,777.7,3,5,4,354,12,4,Loyal Customers
9357.0,10,7,502.39,4,5,3,453,12,4,Loyal Customers
7367.0,10,8,476.76,4,5,3,453,12,4,Loyal Customers
7737.0,10,13,367.36,4,5,3,453,12,4,Loyal Customers
1644.0,20,10,666.4075343749729,3,5,4,354,12,4,Loyal Customers
729.0,20,13,584.60988379329,3,5,4,354,12,4,Loyal Customers
137.0,11,10,227.61,4,5,3,453,12,4,Loyal Customers
829.0,69,38,2103.04,2,5,5,255,12,5,Can't Lose Them
1008.0,66,24,1997.3,2,5,5,255,12,5,Can't Lose Them
288.0,66,33,5297.573788920108,2,5,5,255,12,5,Can't Lose Them
1413.0,26,13,1117.48,3,5,4,354,12,4,Loyal Customers
9345.0,25,9,843.11,3,5,4,354,12,4,Loyal Customers
6486.0,25,11,1017.33,3,5,4,354,12,4,Loyal Customers
8059.0,25,8,962.2395529801324,3,5,4,354,12,4,Loyal Customers
973.0,25,11,775.94,3,5,4,354,12,4,Loyal Customers
6482.0,25,15,616.18,3,5,4,354,12,4,Loyal Customers
1138.0,25,13,745.19,3,5,4,354,12,4,Loyal Customers
1660.0,25,27,976.58,3,5,4,354,12,4,Loyal Customers
6134.0,9,11,484.05,4,5,3,453,12,4,Loyal Customers
1061.0,63,36,3599.3343383458646,2,5,5,255,12,5,Can't Lose Them
6990.0,63,14,1223.7611301433303,2,5,5,255,12,5,Can't Lose Them
558.0,62,21,1471.08,2,5,5,255,12,5,Can't Lose Them
6702.0,11,8,366.6792123390237,4,5,3,453,12,4,Loyal Customers
6960.0,10,6,600.8956874905584,4,4,4,444,12,4,Loyal Customers
607.0,19,8,557.86,3,5,4,354,12,4,Loyal Customers
1236.0,11,6,826.54,4,4,4,444,12,4,Loyal Customers
10853.0,4,3,589.34,5,3,4,534,12,4,Champions
10275.0,4,3,528.28,5,3,4,534,12,4,Champions
6746.0,7,10,460.97,4,5,3,453,12,4,Loyal Customers
6923.0,7,7,440.21,4,5,3,453,12,4,Loyal Customers
7044.0,7,5,566.17,4,4,4,444,12,4,Loyal Customers
1484.0,7,17,231.66,4,5,3,453,12,4,Loyal Customers
769.0,27,9,823.63,3,5,4,354,12,4,Loyal Customers
4570.0,27,19,857.8,3,5,4,354,12,4,Loyal Customers
9775.0,27,9,684.42,3,5,4,354,12,4,Loyal Customers
881.0,4,6,412.66361567516526,5,4,3,543,12,4,Champions
744.0,42,13,920.17,3,5,4,354,12,4,Loyal Customers
1414.0,81,8,1699.35,2,5,5,255,12,5,Can't Lose Them
1116.0,77,24,1605.26,2,5,5,255,12,5,Can't Lose Them
1485.0,76,21,1300.33,2,5,5,255,12,5,Can't Lose Them
6419.0,74,13,2674.558469015028,2,5,5,255,12,5,Can't Lose Them
1094.0,11,17,415.76,4,5,3,453,12,4,Loyal Customers
7697.0,11,6,741.78,4,4,4,444,12,4,Loyal Customers
1954.0,11,13,493.68,4,5,3,453,12,4,Loyal Customers
496.0,17,10,951.56,3,5,4,354,12,4,Loyal Customers
6228.0,17,19,674.93988379329,3,5,4,354,12,4,Loyal Customers
10399.0,3,4,638.49,5,3,4,534,12,4,Champions
10691.0,3,6,276.34000000000003,5,4,3,543,12,4,Champions
1349.0,84,14,1525.81,2,5,5,255,12,5,Can't Lose Them
1953.0,84,14,1779.03,2,5,5,255,12,5,Can't Lose Them
6499.0,83,26,2066.2,2,5,5,255,12,5,Can't Lose Them
1718.0,82,26,1695.19,2,5,5,255,12,5,Can't Lose Them
9520.0,3,5,409.15,5,4,3,543,12,4,Champions
8762.0,11,5,502.42,4,4,4,444,12,4,Loyal Customers
7078.0,11,10,464.05,4,5,3,453,12,4,Loyal Customers
1137.0,11,8,317.88,4,5,3,453,12,4,Loyal Customers
1532.0,17,20,729.89,3,5,4,354,12,4,Loyal Customers
614.0,16,11,303.08,4,5,3,453,12,4,Loyal Customers
9291.0,12,5,780.1800000000001,4,4,4,444,12,4,Loyal Customers
8271.0,27,7,695.37,3,5,4,354,12,4,Loyal Customers
7200.0,27,7,656.88,3,5,4,354,12,4,Loyal Customers
1366.0,27,10,778.5636156751652,3,5,4,354,12,4,Loyal Customers
9022.0,7,8,468.62,4,5,3,453,12,4,Loyal Customers
1442.0,7,10,456.39,4,5,3,453,12,4,Loyal Customers
1927.0,27,17,553.7,3,5,4,354,12,4,Loyal Customers
217.0,39,11,737.48,3,5,4,354,12,4,Loyal Customers
537.0,7,11,391.09,4,5,3,453,12,4,Loyal Customers
6897.0,7,6,622.25,4,4,4,444,12,4,Loyal Customers
1765.0,7,52,346.34,4,5,3,453,12,4,Loyal Customers
6430.0,7,8,354.62,4,5,3,453,12,4,Loyal Customers
6941.0,7,6,572.61,4,4,4,444,12,4,Loyal Customers
6661.0,12,10,430.64,4,5,3,453,12,4,Loyal Customers
1767.0,11,63,286.83,4,5,3,453,12,4,Loyal Customers
6967.0,16,20,259.61,4,5,3,453,12,4,Loyal Customers
9751.0,16,12,405.69,4,5,3,453,12,4,Loyal Customers
8979.0,15,5,542.13,4,4,4,444,12,4,Loyal Customers
158.0,90,11,2280.599079679198,2,5,5,255,12,5,Can't Lose Them
127.0,90,27,2144.04,2,5,5,255,12,5,Can't Lose Them
821.0,34,26,758.57,3,5,4,354,12,4,Loyal Customers
9078.0,34,13,1083.27,3,5,4,354,12,4,Loyal Customers
787.0,6,6,445.19,5,4,3,543,12,4,Champions
6931.0,7,10,426.67,4,5,3,453,12,4,Loyal Customers
320.0,7,6,876.95,4,4,4,444,12,4,Loyal Customers
9109.0,4,6,412.38,5,4,3,543,12,4,Champions
1651.0,88,68,10311.15350788802,2,5,5,255,12,5,Can't Lose Them
136.0,88,66,8235.461431157793,2,5,5,255,12,5,Can't Lose Them
647.0,88,31,4934.47,2,5,5,255,12,5,Can't Lose Them
2262.0,87,24,2128.044853235458,2,5,5,255,12,5,Can't Lose Them
6675.0,86,33,4164.340757575757,2,5,5,255,12,5,Can't Lose Them
274.0,93,23,1422.35,2,5,5,255,12,5,Can't Lose Them
156.0,90,27,2340.68,2,5,5,255,12,5,Can't Lose Them
7476.0,2,6,367.88,5,4,3,543,12,4,Champions
9268.0,12,6,520.78,4,4,4,444,12,4,Loyal Customers
402.0,31,11,831.66,3,5,4,354,12,4,Loyal Customers
880.0,31,11,1110.74,3,5,4,354,12,4,Loyal Customers
6462.0,30,7,529.8245496900935,3,5,4,354,12,4,Loyal Customers
629.0,37,15,926.87,3,5,4,354,12,4,Loyal Customers
8925.0,37,12,514.12,3,5,4,354,12,4,Loyal Customers
1052.0,35,7,738.4300000000001,3,5,4,354,12,4,Loyal Customers
7115.0,34,9,645.89,3,5,4,354,12,4,Loyal Customers
630.0,12,18,455.38,4,5,3,453,12,4,Loyal Customers
9305.0,12,7,216.97,4,5,3,453,12,4,Loyal Customers
1943.0,12,16,465.15,4,5,3,453,12,4,Loyal Customers
9615.0,13,9,240.65,4,5,3,453,12,4,Loyal Customers
253.0,104,14,1523.0748532354578,2,5,5,255,12,5,Can't Lose Them
571.0,103,19,1365.45,2,5,5,255,12,5,Can't Lose Them
1171.0,5,5,274.92,5,4,3,543,12,4,Champions
6277.0,33,16,527.57,3,5,4,354,12,4,Loyal Customers
8187.0,33,9,684.7636156751653,3,5,4,354,12,4,Loyal Customers
624.0,33,7,571.42,3,5,4,354,12,4,Loyal Customers
8154.0,6,4,687.12,5,3,4,534,12,4,Champions
6390.0,6,4,524.92,5,3,4,534,12,4,Champions
8911.0,6,6,445.84,5,4,3,543,12,4,Champions
8915.0,6,5,344.97,5,4,3,543,12,4,Champions
9882.0,5,3,776.66,5,3,4,534,12,4,Champions
10799.0,5,4,1140.2439821029084,5,3,4,534,12,4,Champions
10807.0,5,3,664.63,5,3,4,534,12,4,Champions
9463.0,5,5,436.17,5,4,3,543,12,4,Champions
6302.0,32,21,977.17,3,5,4,354,12,4,Loyal Customers
1628.0,32,17,693.32,3,5,4,354,12,4,Loyal Customers
8201.0,31,7,756.4871716947379,3,5,4,354,12,4,Loyal Customers
7050.0,31,9,508.14,3,5,4,354,12,4,Loyal Customers
548.0,103,13,1207.36,2,5,5,255,12,5,Can't Lose Them
6148.0,2,7,189.26,5,5,2,552,12,4,Champions
1746.0,13,12,264.41,4,5,3,453,12,4,Loyal Customers
9301.0,0,6,354.3,5,4,3,543,12,4,Champions
347.0,110,20,1953.910757575757,2,5,5,255,12,5,Can't Lose Them
8170.0,14,5,1064.32,4,4,4,444,12,4,Loyal Customers
469.0,158,9,2466.11,2,5,5,255,12,5,Can't Lose Them
1963.0,165,9,1876.67,2,5,5,255,12,5,Can't Lose Them
7687.0,1,6,136.84,5,4,2,542,11,3,Potential Loyalists
9233.0,0,4,342.85,5,3,3,533,11,3,Potential Loyalists
1787.0,112,19,803.1693027597403,2,5,4,254,11,4,Hibernating
9170.0,13,6,379.15,4,4,3,443,11,4,Loyal Customers
1065.0,110,11,533.56,2,5,4,254,11,4,Hibernating
10579.0,5,4,337.66,5,3,3,533,11,3,Potential Loyalists
1272.0,106,7,534.67,2,5,4,254,11,4,Hibernating
329.0,105,11,890.86,2,5,4,254,11,4,Hibernating
11665.0,1,5,182.32,5,4,2,542,11,3,Potential Loyalists
9804.0,13,5,473.09,4,4,3,443,11,4,Loyal Customers
251.0,11,6,456.26,4,4,3,443,11,4,Loyal Customers
615.0,17,6,828.57,3,4,4,344,11,4,Loyal Customers
6441.0,17,6,542.72,3,4,4,344,11,4,Loyal Customers
739.0,16,5,240.22,4,4,3,443,11,4,Loyal Customers
8297.0,12,5,212.88,4,4,3,443,11,4,Loyal Customers
526.0,0,5,109.52,5,4,2,542,11,3,Potential Loyalists
1421.0,167,21,1027.88,2,5,4,254,11,4,Hibernating
841.0,35,12,416.87,3,5,3,353,11,4,Loyal Customers
7001.0,35,6,667.77,3,4,4,344,11,4,Loyal Customers
888.0,32,6,589.49,3,4,4,344,11,4,Loyal Customers
8941.0,32,7,342.49,3,5,3,353,11,4,Loyal Customers
10029.0,5,6,160.7,5,4,2,542,11,3,Potential Loyalists
6501.0,5,3,453.43,5,3,3,533,11,3,Potential Loyalists
9140.0,31,5,641.03,3,4,4,344,11,4,Loyal Customers
1523.0,89,7,540.84,2,5,4,254,11,4,Hibernating
810.0,88,13,987.55,2,5,4,254,11,4,Hibernating
203.0,88,15,558.1,2,5,4,254,11,4,Hibernating
1562.0,87,18,640.64,2,5,4,254,11,4,Hibernating
1563.0,141,9,788.7,2,5,4,254,11,4,Hibernating
6700.0,227,8,2959.76,1,5,5,155,11,5,Can't Lose Them
11297.0,4,3,257.81,5,3,3,533,11,3,Potential Loyalists
6395.0,83,44,1043.21,2,5,4,254,11,4,Hibernating
6978.0,3,4,447.44,5,3,3,533,11,3,Potential Loyalists
6976.0,3,4,243.97,5,3,3,533,11,3,Potential Loyalists
6681.0,69,7,679.0707877190881,2,5,4,254,11,4,Hibernating
18.0,333,17,3541.61,1,5,5,155,11,5,Can't Lose Them
250.0,18,7,443.36,3,5,3,353,11,4,Loyal Customers
1937.0,173,7,1568.08,1,5,5,155,11,5,Can't Lose Them
9001.0,12,6,440.91,4,4,3,443,11,4,Loyal Customers
9605.0,12,5,229.91,4,4,3,443,11,4,Loyal Customers
652.0,121,10,822.72,2,5,4,254,11,4,Hibernating
6822.0,120,9,777.6581466666667,2,5,4,254,11,4,Hibernating
1771.0,20,14,420.91,3,5,3,353,11,4,Loyal Customers
1616.0,11,4,564.71,4,3,4,434,11,4,Loyal Customers
9807.0,11,8,194.17,4,5,2,452,11,4,Loyal Customers
1659.0,89,15,1124.51,2,5,4,254,11,4,Hibernating
684.0,89,15,861.1599388843356,2,5,4,254,11,4,Hibernating
7136.0,89,15,1132.78,2,5,4,254,11,4,Hibernating
9076.0,31,6,1091.96,3,4,4,344,11,4,Loyal Customers
1473.0,30,14,496.76,3,5,3,353,11,4,Loyal Customers
10955.0,6,4,389.63,5,3,3,533,11,3,Potential Loyalists
57.0,38,15,339.62,3,5,3,353,11,4,Loyal Customers
113.0,7,5,262.49,4,4,3,443,11,4,Loyal Customers
7725.0,28,7,295.84,3,5,3,353,11,4,Loyal Customers
8694.0,31,3,1153.42,3,3,5,335,11,4,Loyal Customers
1705.0,27,10,328.33,3,5,3,353,11,4,Loyal Customers
9811.0,7,4,797.62,4,3,4,434,11,4,Loyal Customers
54.0,7,5,371.81,4,4,3,443,11,4,Loyal Customers
9080.0,37,8,231.51,3,5,3,353,11,4,Loyal Customers
1516.0,10,6,241.45,4,4,3,443,11,4,Loyal Customers
8812.0,10,5,453.55,4,4,3,443,11,4,Loyal Customers
9235.0,10,5,263.28,4,4,3,443,11,4,Loyal Customers
822.0,20,12,338.61,3,5,3,353,11,4,Loyal Customers
115.0,70,14,665.39,2,5,4,254,11,4,Hibernating
6394.0,60,38,814.2101739896048,2,5,4,254,11,4,Hibernating
6258.0,151,7,1032.07,2,5,4,254,11,4,Hibernating
1850.0,27,10,305.84,3,5,3,353,11,4,Loyal Customers
9629.0,25,5,676.3000000000001,3,4,4,344,11,4,Loyal Customers
8385.0,25,4,1295.1,3,3,5,335,11,4,Loyal Customers
574.0,38,12,246.67,3,5,3,353,11,4,Loyal Customers
1054.0,38,6,526.44,3,4,4,344,11,4,Loyal Customers
8269.0,21,5,596.19,3,4,4,344,11,4,Loyal Customers
1609.0,21,8,459.09,3,5,3,353,11,4,Loyal Customers
1515.0,21,14,441.68,3,5,3,353,11,4,Loyal Customers
7013.0,144,8,762.7307763975156,2,5,4,254,11,4,Hibernating
6810.0,144,10,776.67,2,5,4,254,11,4,Hibernating
839.0,87,11,534.8,2,5,4,254,11,4,Hibernating
6984.0,4,4,215.22,5,3,3,533,11,3,Potential Loyalists
1607.0,61,17,749.05,2,5,4,254,11,4,Hibernating
1430.0,41,16,386.41,3,5,3,353,11,4,Loyal Customers
8668.0,7,6,327.5,4,4,3,443,11,4,Loyal Customers
9637.0,8,6,362.16,4,4,3,443,11,4,Loyal Customers
8931.0,7,5,489.94,4,4,3,443,11,4,Loyal Customers
831.0,95,15,1062.34,2,5,4,254,11,4,Hibernating
1611.0,92,8,878.14,2,5,4,254,11,4,Hibernating
8760.0,40,6,521.8736156751653,3,4,4,344,11,4,Loyal Customers
371.0,214,14,1204.9766995689165,1,5,5,155,11,5,Can't Lose Them
6701.0,42,17,311.27,3,5,3,353,11,4,Loyal Customers
60.0,42,20,329.2,3,5,3,353,11,4,Loyal Customers
266.0,297,15,1622.3635317460316,1,5,5,155,11,5,Can't Lose Them
6266.0,24,7,370.97,3,5,3,353,11,4,Loyal Customers
669.0,24,7,337.37,3,5,3,353,11,4,Loyal Customers
1959.0,24,9,469.74,3,5,3,353,11,4,Loyal Customers
10289.0,10,7,130.36,4,5,2,452,11,4,Loyal Customers
9874.0,10,3,534.18,4,3,4,434,11,4,Loyal Customers
6199.0,53,17,1105.545153256705,2,5,4,254,11,4,Hibernating
420.0,58,10,505.44595833333335,2,5,4,254,11,4,Hibernating
1504.0,188,13,1835.95,1,5,5,155,11,5,Can't Lose Them
6530.0,26,26,293.68,3,5,3,353,11,4,Loyal Customers
755.0,42,11,282.93,3,5,3,353,11,4,Loyal Customers
7663.0,4,3,222.95,5,3,3,533,11,3,Potential Loyalists
8641.0,4,4,212.17,5,3,3,533,11,3,Potential Loyalists
4561.0,46,7,492.95,3,5,3,353,11,4,Loyal Customers
1561.0,46,3,3426.8308673117185,3,3,5,335,11,4,Loyal Customers
6408.0,25,7,333.4,3,5,3,353,11,4,Loyal Customers
1112.0,25,5,575.37,3,4,4,344,11,4,Loyal Customers
10835.0,8,6,323.6,4,4,3,443,11,4,Loyal Customers
1618.0,9,7,140.14,4,5,2,452,11,4,Loyal Customers
1929.0,24,8,223.57,3,5,3,353,11,4,Loyal Customers
6432.0,53,13,1094.98,2,5,4,254,11,4,Hibernating
2329.0,53,22,503.32,2,5,4,254,11,4,Hibernating
1150.0,13,8,191.13,4,5,2,452,11,4,Loyal Customers
583.0,80,10,591.3100000000001,2,5,4,254,11,4,Hibernating
6239.0,76,11,681.54,2,5,4,254,11,4,Hibernating
1513.0,74,11,800.3145496900935,2,5,4,254,11,4,Hibernating
1210.0,161,10,947.45,2,5,4,254,11,4,Hibernating
1838.0,160,13,760.9785851173331,2,5,4,254,11,4,Hibernating
6191.0,158,10,1136.28,2,5,4,254,11,4,Hibernating
9992.0,11,6,307.81,4,4,3,443,11,4,Loyal Customers
10009.0,11,5,274.12,4,4,3,443,11,4,Loyal Customers
9180.0,35,6,586.3754938271605,3,4,4,344,11,4,Loyal Customers
7439.0,32,8,370.19,3,5,3,353,11,4,Loyal Customers
8535.0,5,4,267.5,5,3,3,533,11,3,Potential Loyalists
929.0,133,25,564.02,2,5,4,254,11,4,Hibernating
226.0,91,15,819.15,2,5,4,254,11,4,Hibernating
1311.0,117,17,1041.91,2,5,4,254,11,4,Hibernating
545.0,116,5,1096.9256244131454,2,4,4,244,10,4,Hibernating
7188.0,13,4,311.58000000000004,4,3,3,433,10,3,Potential Loyalists
1209.0,34,4,815.26,3,3,4,334,10,4,Loyal Customers
181.0,33,5,251.14,3,4,3,343,10,4,Loyal Customers
10625.0,5,4,104.72006535947712,5,3,2,532,10,2,Price Sensitive
10711.0,5,2,318.62,5,2,3,523,10,2,Price Sensitive
7109.0,5,2,376.95,5,2,3,523,10,2,Price Sensitive
1796.0,235,11,1080.3941932584269,1,5,4,154,10,4,Hibernating
1757.0,33,5,248.09,3,4,3,343,10,4,Loyal Customers
633.0,35,5,219.29,3,4,3,343,10,4,Loyal Customers
1056.0,34,3,793.53,3,3,4,334,10,4,Loyal Customers
9627.0,34,6,263.058469015028,3,4,3,343,10,4,Loyal Customers
8727.0,2,3,127.37,5,3,2,532,10,2,Price Sensitive
7544.0,12,4,209.42,4,3,3,433,10,3,Potential Loyalists
1424.0,14,6,197.61,4,4,2,442,10,3,Potential Loyalists
834.0,77,7,308.05,2,5,3,253,10,4,Hibernating
188.0,116,8,242.62,2,5,3,253,10,4,Hibernating
643.0,24,9,178.64,3,5,2,352,10,4,Loyal Customers
7124.0,45,5,305.03,3,4,3,343,10,4,Loyal Customers
7274.0,9,3,301.39,4,3,3,433,10,3,Potential Loyalists
10805.0,9,3,209.41,4,3,3,433,10,3,Potential Loyalists
221.0,25,6,437.11,3,4,3,343,10,4,Loyal Customers
828.0,26,5,409.55,3,4,3,343,10,4,Loyal Customers
7871.0,4,3,197.73,5,3,2,532,10,2,Price Sensitive
7076.0,46,5,299.29,3,4,3,343,10,4,Loyal Customers
6709.0,39,5,370.7,3,4,3,343,10,4,Loyal Customers
1203.0,276,8,649.9266995689163,1,5,4,154,10,4,Hibernating
1431.0,285,17,703.31,1,5,4,154,10,4,Hibernating
2120.0,289,54,882.23,1,5,4,154,10,4,Hibernating
825.0,126,33,459.26,2,5,3,253,10,4,Hibernating
1552.0,130,7,334.19,2,5,3,253,10,4,Hibernating
538.0,130,5,602.12,2,4,4,244,10,4,Hibernating
6407.0,130,29,477.44,2,5,3,253,10,4,Hibernating
10277.0,4,3,184.57,5,3,2,532,10,2,Price Sensitive
10211.0,4,2,237.56,5,2,3,523,10,2,Price Sensitive
1478.0,42,7,141.22,3,5,2,352,10,4,Loyal Customers
11105.0,0,2,368.25,5,2,3,523,10,2,Price Sensitive
7082.0,47,6,500.48,3,4,3,343,10,4,Loyal Customers
381.0,53,7,412.66,2,5,3,253,10,4,Hibernating
80.0,53,8,368.25,2,5,3,253,10,4,Hibernating
9349.0,10,4,353.44,4,3,3,433,10,3,Potential Loyalists
6393.0,10,7,43.36,4,5,1,451,10,3,Potential Loyalists
2111.0,297,11,1108.43,1,5,4,154,10,4,Hibernating
964.0,207,6,1170.25,1,4,5,145,10,4,Hibernating
528.0,216,12,912.5,1,5,4,154,10,4,Hibernating
6216.0,133,9,234.02,2,5,3,253,10,4,Hibernating
10114.0,7,4,292.11,4,3,3,433,10,3,Potential Loyalists
9552.0,8,3,388.2,4,3,3,433,10,3,Potential Loyalists
9994.0,41,8,179.83,3,5,2,352,10,4,Loyal Customers
620.0,62,9,296.81,2,5,3,253,10,4,Hibernating
6426.0,54,8,487.19,2,5,3,253,10,4,Hibernating
6305.0,196,17,719.32,1,5,4,154,10,4,Hibernating
317.0,199,22,706.73,1,5,4,154,10,4,Hibernating
975.0,2,3,89.03,5,3,2,532,10,2,Price Sensitive
631.0,87,6,706.29,2,4,4,244,10,4,Hibernating
8862.0,23,4,789.69,3,3,4,334,10,4,Loyal Customers
